region,iso3c,country,year,vaccine,vaccine_code,vaccine_desc,target,doses,coverage
ESAR,MWI,Malawi,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,264638,233229,88
ESAR,MWI,Malawi,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,266223,224839,84
ESAR,MWI,Malawi,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,263704,204111,77
EAPR,MYS,Malaysia,2011,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,274069,228796,83
EAPR,MYS,Malaysia,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,271754,232281,85
EAPR,MYS,Malaysia,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,268255,243530,91
EAPR,MYS,Malaysia,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,264682,226051,85
EAPR,MYS,Malaysia,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,261241,220749,85
EAPR,MYS,Malaysia,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,257488,214904,83
EAPR,MYS,Malaysia,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,252984,243530,96
EAPR,MYS,Malaysia,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,248113,208419,84
EAPR,MYS,Malaysia,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,243346,208500,86
EAPR,MYS,Malaysia,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,238152,209279,88
EAPR,MYS,Malaysia,2011,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,274069,220129,80
EAPR,MYS,Malaysia,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,271754,228666,84
EAPR,MYS,Malaysia,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,268255,241994,90
EAPR,MYS,Malaysia,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,264682,225212,85
EAPR,MYS,Malaysia,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,261241,220005,84
EAPR,MYS,Malaysia,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,257488,213187,83
EAPR,MYS,Malaysia,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,252984,243080,96
EAPR,MYS,Malaysia,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,248113,206562,83
EAPR,MYS,Malaysia,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,243346,207343,85
EAPR,MYS,Malaysia,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,238152,199236,84
EAPR,MYS,Malaysia,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,274749,228796,83
EAPR,MYS,Malaysia,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,272134,232281,85
EAPR,MYS,Malaysia,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,268538,243530,91
EAPR,MYS,Malaysia,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,265292,226051,85
EAPR,MYS,Malaysia,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,262190,220749,84
EAPR,MYS,Malaysia,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,258428,214904,83
EAPR,MYS,Malaysia,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,253738,243530,96
EAPR,MYS,Malaysia,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,248567,208419,84
EAPR,MYS,Malaysia,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,274749,220129,80
EAPR,MYS,Malaysia,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,272134,228666,84
EAPR,MYS,Malaysia,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,268538,241994,90
EAPR,MYS,Malaysia,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,265292,225212,85
EAPR,MYS,Malaysia,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,262190,220005,84
EAPR,MYS,Malaysia,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,258428,213187,82
EAPR,MYS,Malaysia,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,253738,243080,96
EAPR,MYS,Malaysia,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,248567,206562,83
Industrialized,NLD,Netherlands,2010,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,384934,221315,57
Industrialized,NLD,Netherlands,2011,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,95911,59036,62
Industrialized,NLD,Netherlands,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,98354,62838,64
Industrialized,NLD,Netherlands,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,99214,64563,65
Industrialized,NLD,Netherlands,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,102189,68207,67
Industrialized,NLD,Netherlands,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,100139,66293,66
Industrialized,NLD,Netherlands,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,99479,59835,60
Industrialized,NLD,Netherlands,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,99507,52743,53
Industrialized,NLD,Netherlands,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,96895,50675,52
Industrialized,NLD,Netherlands,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,94365,59021,63
Industrialized,NLD,Netherlands,2010,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,379963,198900,52
Industrialized,NLD,Netherlands,2011,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,94795,53076,56
Industrialized,NLD,Netherlands,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,97175,56427,58
Industrialized,NLD,Netherlands,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,97616,57457,59
Industrialized,NLD,Netherlands,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,100210,61159,61
Industrialized,NLD,Netherlands,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,98193,59866,61
Industrialized,NLD,Netherlands,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,97464,52029,53
Industrialized,NLD,Netherlands,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,97017,44189,46
Industrialized,NLD,Netherlands,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,94273,42886,45
Industrialized,NLD,Netherlands,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,94167,49940,53
Industrialized,NLD,Netherlands,2012,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,97230,59036,61
Industrialized,NLD,Netherlands,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,96844,62838,65
Industrialized,NLD,Netherlands,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,97305,64563,66
Industrialized,NLD,Netherlands,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,98287,68207,69
Industrialized,NLD,Netherlands,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,98998,66293,67
Industrialized,NLD,Netherlands,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,98789,59835,61
Industrialized,NLD,Netherlands,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,98012,52743,54
Industrialized,NLD,Netherlands,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,100146,50675,51
Industrialized,NLD,Netherlands,2012,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,97230,53076,55
Industrialized,NLD,Netherlands,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,96844,56427,58
Industrialized,NLD,Netherlands,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,97305,57457,59
Industrialized,NLD,Netherlands,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,98287,61159,62
Industrialized,NLD,Netherlands,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,98998,59866,60
Industrialized,NLD,Netherlands,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,98789,52029,53
Industrialized,NLD,Netherlands,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,98012,44189,45
Industrialized,NLD,Netherlands,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,100146,42886,43
Industrialized,NOR,Norway,2010,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,30771,22000,71
Industrialized,NOR,Norway,2011,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,30552,23500,77
Industrialized,NOR,Norway,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,30317,23905,79
Industrialized,NOR,Norway,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,30106,25323,84
Industrialized,NOR,Norway,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,29841,25767,86
Industrialized,NOR,Norway,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,29732,26244,88
Industrialized,NOR,Norway,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,30183,27603,91
Industrialized,NOR,Norway,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,30709,27832,91
Industrialized,NOR,Norway,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,31054,29093,94
Industrialized,NOR,Norway,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,31310,29048,93
Industrialized,NOR,Norway,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,31424,29064,92
Industrialized,NOR,Norway,2010,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,30771,17600,57
